id,x_e_out [-]
8198,0.04665688
8199,0.034973618
8200,-0.024235977
8201,0.099240385
8212,0.033228416
8220,0.053535946
8224,0.006257709
8225,-0.032944478
8227,0.037748605
8230,-0.042937517
8238,0.07773301
8241,-0.04548525
8249,0.07743351
8250,0.028732102
8251,0.04138346
8255,-0.032380875
8257,0.06768279
8258,-0.08878495
8261,0.1151811
8262,0.12083202
8267,0.051181905
8269,0.017480513
8274,0.07370918
8275,0.06478707
8280,0.0668597
8281,0.009319686
8283,-0.052378405
8286,0.05294736
8291,0.10123768
8292,0.01711596
8298,-0.13358591
8300,-0.02963295
8303,0.15835504
8305,-0.0006061319
8326,0.035055175
8331,0.019704904
8334,0.094461136
8336,-0.06789102
8339,-0.0030475203
8340,-0.10664261
8347,0.049662054
8348,-0.06379392
8353,0.05205616
8354,0.030698925
8356,-0.019587599
8357,0.07244654
8368,-0.021243898
8371,0.0020789693
8373,0.03717356
8375,-0.11275133
8377,-0.03960261
8383,0.047827184
8385,0.014666049
8391,0.054970667
8392,0.0002726224
8397,-0.10692671
8398,0.06604429
8404,0.06588896
8405,0.049982596
8408,-0.058903944
8413,-0.02225633
8414,-0.004403424
8417,0.00832045
8418,-0.060129266
8421,-0.08203532
8426,0.08479982
8431,-0.16010718
8434,-0.063163735
8437,-0.038094692
8445,-0.050390128
8450,-0.059364136
8454,0.04310145
8455,0.03900547
8458,-0.013104123
8459,0.05726087
8462,0.061730683
8467,0.008311972
8468,0.043035198
8471,0.07367376
8472,-0.025813164
8475,0.027562916
8481,0.055610005
8488,0.051521998
8497,0.07080705
8500,-0.111866236
8501,0.080128
8503,0.040213324
8509,-0.037419334
8513,-0.08112803
8514,0.0066792634
8515,0.10824936
8516,0.03436967
8520,0.038307082
8522,0.08268979
8523,-0.18432802
8525,-0.08991304
8526,-0.07670509
8535,-0.048999768
8542,-0.052508082
8547,0.013854552
8548,0.088211514
8551,0.05123626
8553,-0.06805522
8559,-0.007421285
8565,0.04218848
8570,0.0050180517
8572,-0.07424994
8578,-0.00043017772
8581,-0.0033517608
8583,-0.07904943
8585,-0.038486276
8586,-0.12706035
8587,-0.11729366
8594,0.07484387
8597,0.008186942
8607,-0.09551971
8614,0.11420327
8615,-0.015016885
8618,-0.03201473
8619,0.06348636
8621,-0.006398047
8624,0.14079697
8626,0.03913061
8632,0.026262023
8634,-0.008646287
8636,-0.026705096
8638,-0.038669482
8641,0.017973395
8645,1.7584609e-05
8652,-0.058166154
8653,-0.11283974
8655,-0.0036773514
8656,-0.096106164
8664,0.018030973
8666,-0.038595445
8670,-0.0089213485
8671,-0.059538797
8673,-0.021181405
8675,-0.031677254
8678,-0.0982049
8680,-0.05287795
8697,-0.086763054
8698,-0.04491868
8700,-0.0987052
8702,-0.025001502
8705,0.015752843
8706,0.019296302
8708,0.00982253
8716,-0.002563906
8722,-0.06940308
8724,-0.04343716
8725,0.11898756
8729,0.10827528
8730,0.019569708
8733,-0.106110975
8734,0.091191635
8743,0.05672315
8744,-0.04622426
8747,0.051055025
8750,-0.06477514
8751,0.08839664
8752,0.07531013
8753,-0.06215981
8754,0.10368426
8755,-0.014792645
8757,0.096470535
8758,0.05840075
8763,-0.03566367
8765,-0.10104923
8766,-0.03908899
8770,0.09174719
8771,0.042345177
8772,-0.03648204
8774,0.0495542
8777,-0.096767254
8779,0.07141849
8781,-0.0038841409
8783,0.1595168
8784,0.08439945
8787,0.070351005
8791,-0.058038916
8795,-0.080759406
8796,-0.02397041
8799,0.0060078893
8800,-0.03473491
8803,0.036779772
8805,0.01410194
8811,0.03766835
8813,0.07350081
8815,0.06441574
8819,0.058212284
8820,-0.0855073
8823,0.030788198
8826,-0.072627366
8832,0.11008669
8834,-0.034457576
8836,0.03372285
8837,0.12058345
8838,0.054144684
8839,0.028789992
8842,-0.22060987
8849,-0.18961968
8852,-0.015477559
8855,-0.072447486
8858,0.06980663
8862,0.02375349
8864,0.051096603
8866,-0.07345946
8867,0.033214554
8869,0.033762313
8878,0.022893287
8879,0.020467982
8885,0.014972858
8891,0.12266853
8892,-0.056160767
8898,0.045735367
8900,0.09884085
8901,0.078237265
8902,-0.039117943
8905,0.10523757
8906,0.00014761816
8907,0.073815435
8908,-0.053770345
8918,-0.024164086
8922,0.10051389
8924,0.014197311
8926,-0.41816816
8928,-0.044412814
8932,-0.08152621
8934,-0.0801001
8941,-0.06326098
8942,-0.044208787
8943,-0.030716805
8950,0.084838025
8952,0.054248758
8953,0.095751956
8954,0.012737425
8957,0.0755988
8958,-0.04237108
8961,-0.06455581
8962,0.050349645
8967,0.07595332
8974,-0.05915828
8975,0.03375527
8976,-0.058252744
8978,0.062088892
8979,0.044110596
8980,0.021637265
8982,0.160078
8983,-0.048631128
8985,-0.05099123
8992,-0.03860809
8998,0.08577689
9002,0.019246044
9007,-0.05600925
9010,-0.035015646
9013,-0.0424361
9019,0.07463407
9021,-0.068932794
9022,-0.024613312
9024,0.062490597
9026,-0.06080402
9027,0.04287673
9034,-0.030919323
9038,-0.09255432
9039,-0.05664535
9043,0.03163826
9044,0.012727377
9045,-0.06149442
9046,0.038530037
9047,-0.017883908
9049,0.0641189
9053,-0.05850529
9056,0.0692905
9061,-0.06962809
9062,-0.002917211
9066,0.00026277534
9068,0.02122172
9073,0.022748321
9084,0.06762146
9091,0.04978282
9093,0.056584015
9094,0.0026336105
9098,0.12971136
9099,0.0133904
9105,0.021838307
9106,0.07476297
9107,0.08263637
9108,-0.002932296
9109,0.027687198
9120,0.06895307
9128,0.11337513
9130,0.048096165
9133,0.071077235
9138,0.104278944
9139,0.08471226
9140,0.036827266
9143,-0.045914315
9145,0.064485535
9146,-0.04120471
9147,-0.056558803
9148,-0.105719805
9150,-0.043138627
9151,0.037990913
9154,0.009959133
9156,-0.03995446
9162,0.08418603
9163,0.04591603
9167,-0.015747912
9168,0.028853271
9169,0.052219503
9171,-0.030721754
9173,0.056439612
9174,0.071152106
9175,0.019936612
9176,0.016354552
9181,0.11197602
9184,-0.15303716
9186,0.004914134
9188,0.03799703
9189,0.045207772
9190,0.08845592
9191,0.031430654
9198,0.01653228
9206,-0.10754395
9207,0.073794134
9208,-0.06599774
9209,0.062300976
9210,-0.07512694
9211,-0.02676639
9212,0.073207445
9213,-0.08870596
9216,-0.066866376
9217,-0.09604839
9219,0.069107614
9221,-0.05489352
9225,0.07155123
9226,-0.066305466
9227,-0.02016828
9228,0.029828489
9238,-0.09158486
9242,0.059313633
9243,-0.037910476
9247,0.09311631
9249,-0.056467
9250,0.035194345
9258,0.07165291
9259,0.0036999863
9261,0.09233858
9264,0.06744297
9265,0.08095715
9266,-0.055079196
9267,-0.03933702
9271,0.078341134
9273,0.068155944
9276,0.031881034
9278,0.056322884
9281,-0.022605918
9282,0.120259255
9290,-0.010378687
9293,-0.028684804
9296,0.1633352
9300,0.04045874
9301,-0.055633016
9305,-0.011428951
9306,0.12111288
9313,0.07035043
9317,0.0759541
9318,-0.009478314
9322,0.07757035
9329,-0.10537377
9330,-0.049031425
9332,0.12065484
9335,-0.002324904
9337,-0.07281366
9338,0.0396851
9343,0.098642044
9344,-0.003148705
9346,0.046238966
9347,-0.020553116
9348,0.022256749
9349,0.026410606
9350,0.0052240714
9352,0.059472766
9357,0.03181201
9360,-0.124572664
9364,0.055213887
9367,-0.05280091
9368,0.01574968
9370,0.07166189
9371,0.064789
9372,0.037256375
9379,0.07589013
9380,0.057775967
9381,0.032550957
9382,0.049986918
9386,-0.05274353
9387,0.15779112
9388,0.047587585
9394,0.047235087
9403,-0.04072829
9406,0.09645347
9408,0.092009395
9410,0.016434714
9412,0.10278363
9413,-0.023831835
9416,0.008227482
9418,0.021177484
9422,-0.05055536
9423,0.075182214
9424,-0.08218852
9426,-0.031389814
9437,0.08840569
9449,0.00448788
9451,-0.12566449
9452,0.022278702
9455,-0.09259992
9459,0.03943307
9460,0.029930253
9475,-0.0015983538
9476,0.056109156
9478,0.017211393
9482,0.037088033
9484,0.12182056
9485,0.07175476
9486,-0.025299644
9488,0.040806785
9490,-0.06923562
9497,-0.1583563
9498,-0.044398904
9504,0.023410855
9505,0.08728961
9508,0.008322995
9511,-0.057780664
9513,0.06798768
9515,0.050453443
9517,-0.056715384
9520,0.06969841
9523,-0.019304112
9532,-0.086621076
9533,0.02999624
9536,0.05005428
9539,0.01377722
9542,0.08433109
9545,-0.12560433
9548,0.014805222
9549,0.035706256
9552,0.06765566
9567,0.0071446756
9568,0.11320791
9570,0.052364692
9571,0.08054445
9572,-0.08101243
9573,-0.037815858
9580,-0.006806479
9581,0.12080448
9583,-0.10656724
9584,-0.022110611
9585,-0.003661841
9586,-0.06958293
9590,-0.15115787
9594,0.06460159
9598,0.011221683
9599,-0.04345478
9605,0.011340594
9608,-0.031365823
9615,0.13033123
9616,0.03807809
9621,0.035097584
9623,-0.082820766
9625,0.06374268
9628,0.014000676
9629,0.089774765
9630,-0.023327576
9634,-0.013858255
9637,0.04097684
9640,0.08551514
9641,0.09448085
9642,0.009852339
9643,-0.035822097
9644,-0.082807
9647,-0.041648872
9648,0.062797494
9658,-0.025853464
9663,0.009690509
9664,0.042453166
9667,0.051100776
9669,0.061181474
9670,0.03495798
9675,-0.043164294
9676,-0.03463895
9680,0.04269552
9681,-0.07374347
9685,0.042840727
9686,0.03272468
9689,-0.1606796
9692,-0.07745182
9694,0.065651275
9696,-0.062372636
9697,0.056831848
9698,-0.06736515
9704,-0.0980051
9709,0.030003728
9712,-0.06688807
9716,0.07559796
9717,-0.055108774
9718,0.14212555
9721,-0.04790771
9725,0.071146116
9727,-0.11136072
9729,0.06890647
9737,0.08877016
9738,-0.04769787
9741,-0.03388103
9742,-0.06238601
9744,0.028906234
9746,0.08064876
9751,-0.04797423
9758,0.021414025
9762,0.00242901
9767,0.059472203
9773,-0.04566188
9778,-0.04809018
9780,-0.124683306
9783,-0.07114207
9787,0.025304891
9794,-0.070640825
9797,-0.10474697
9798,-0.11913042
9799,-0.08299675
9802,0.026143216
9803,0.11871561
9804,0.02946477
9805,0.07545622
9806,0.057614625
9807,0.009949437
9816,0.041688886
9817,-0.05360029
9818,-0.019783117
9822,0.0375985
9823,-0.11642211
9831,0.0772191
9834,0.08808864
9836,-0.034790795
9839,-0.042305484
9840,-0.09709924
9844,-0.0028680786
9845,-0.06610553
9848,-0.05651711
9853,0.060601905
9855,0.033150356
9856,0.0722616
9860,-0.0034227825
9862,0.029320814
9864,0.082843326
9867,0.018384071
9868,-0.024052054
9872,-0.05364887
9873,-0.058669496
9874,0.07497846
9877,-0.04401225
9882,0.03534326
9883,0.027812757
9890,0.025597973
9891,0.053735074
9892,0.0875138
9898,-0.055431172
9899,0.047912717
9901,0.03928179
9902,-0.15800126
9913,-0.035911065
9915,-0.0025451556
9916,-0.0712335
9917,-0.17366742
9920,-0.017050479
9925,-0.0003736153
9927,0.07763565
9929,0.001905945
9932,-0.052736223
9934,-0.0056769396
9939,0.06470373
9940,-0.084933445
9941,0.076074615
9945,0.05364361
9947,0.08624212
9949,-0.10145543
9953,0.053956226
9954,0.07697274
9958,-0.08512758
9959,-0.15232141
9963,0.052278828
9976,-0.1210448
9983,0.120788366
9988,0.038108055
9992,0.11819212
10008,-0.039321657
10012,0.09891539
10013,0.034875557
10014,0.090747036
10015,0.033085622
10020,-0.08011592
10025,-0.07599239
10026,0.09973641
10029,0.06195198
10032,-0.08175838
10033,0.018756598
10040,0.008741724
10042,-0.09097267
10043,-0.042989798
10047,0.107040964
10050,0.123966545
10051,0.03619847
10053,0.09199329
10057,0.036841597
10058,-0.06428932
10064,0.057156824
10065,0.06374268
10066,0.04445206
10067,0.021069419
10070,-0.029019425
10076,-0.036895085
10079,-0.029159015
10080,-0.03639318
10082,-0.08765551
10083,-0.0039235423
10085,0.039740484
10089,0.053075146
10091,-0.042484708
10095,-0.040392272
10096,0.009230593
10097,0.060439143
10101,0.08233637
10102,0.065726295
10105,-0.15500298
10106,0.01968277
10110,0.106878236
10111,0.022214657
10112,0.025996797
10124,-0.09031775
10128,-0.12834686
10130,-0.14048275
10132,0.024052152
10135,0.05873278
10148,-0.0558052
10150,0.09074266
10152,0.10932017
10158,-0.053927574
10159,0.03613966
10160,0.040292975
10163,0.044689577
10170,-0.058331642
10173,0.07628496
10175,-0.042122766
10180,0.012960597
10181,-0.17171517
10186,-0.13454574
10187,0.08106726
10199,-0.0006514618
10201,-0.052744176
10203,0.054280866
10204,0.040929895
10205,0.12322311
10206,0.020558853
10209,-0.052852504
10210,0.085566476
10216,0.021007778
10217,0.036746
10218,0.06545558
10219,-0.094030656
10221,-0.104215086
10224,0.022590669
10225,0.0631143
10231,-0.08453738
10234,-0.09288208
10235,0.08501579
10236,-0.10563728
10241,-0.0012497337
10243,0.042045962
10244,-0.013666924
10245,0.101854816
10247,-0.0023520999
10255,0.027250823
10257,0.038854063
10261,-0.055757273
10262,-0.12204723
10267,0.038879756
10271,-0.05106269
10274,0.06747525
10275,0.116303615
10276,0.08582666
10277,0.011143009
10278,0.016682943
10280,0.015445113
10286,-0.06928456
10296,-0.0029748885
10297,0.105374254
10301,0.03088048
10302,0.029140752
10303,0.088458404
10305,-0.04450965
10306,0.006202569
10311,0.05700532
10312,-0.0887845
10313,-0.05036897
10316,0.07499616
10317,0.067419015
10319,-0.09886345
10321,-0.10437968
10323,0.07018708
10325,0.09612135
10326,-0.16136849
10327,0.03953444
10329,-0.035878506
10331,-0.048180576
10334,0.02881382
10336,-0.06724613
10337,-0.007841845
10339,-0.080186084
10348,0.027080161
10349,0.037256055
10368,-0.1202201
10372,0.07356951
10374,0.10734453
10380,-0.1240913
10384,-0.07894197
10387,-0.032482926
10391,0.106111266
10396,0.037879672
10405,-0.0503933
10409,-0.06983832
10411,-0.05061896
10417,-0.013386789
10419,-0.07683396
10420,-0.053074818
10422,-0.0037543064
10428,0.013157483
10432,0.04140178
10433,-0.11531384
10435,0.025147516
10437,-0.013506895
10446,-0.055775195
10450,0.1299798
10452,0.032921452
10462,0.08760221
10463,0.16550834
10464,-0.0019896058
10477,0.12283775
10478,0.022937277
10480,0.12525967
10481,0.050794672
10485,0.047526482
10487,-0.062099207
10488,0.039022837
10490,-0.07392481
10491,-0.05269568
10492,0.006445074
10495,-0.049785897
10499,0.045036927
10506,0.050074976
10509,-0.08066791
10510,0.022853345
10515,-0.12758815
10518,-0.1115536
10523,-0.12007846
10527,0.11007877
10528,-0.015881425
10536,0.07201767
10541,0.061634015
10543,-0.090571925
10545,0.094307326
10547,-0.013233362
10548,-0.000325866
10552,-0.053485293
10555,0.004155535
10558,0.08895652
10563,-0.07608769
10571,-0.08288612
10572,-0.037859354
10575,-0.04533314
10581,-0.011148154
10584,-0.07028053
10591,0.06044818
10592,-0.016974943
10595,0.026244419
10601,-0.017203243
10603,-0.08958457
10606,0.017140128
10609,0.04170438
10618,0.08472021
10622,-0.027611542
10623,0.089458026
10625,-0.084890336
10626,0.061162725
10627,0.05122726
10630,-0.003846248
10631,0.00323299
10632,0.03363914
10637,0.07593576
10641,-0.050662793
10644,0.0422607
10646,0.04613316
10651,-0.057183366
10653,0.07510475
10665,-0.04622151
10668,0.071876
10672,0.038861796
10676,-0.06819088
10677,-0.025710344
10679,-0.01573037
10680,-0.06743768
10681,0.12607372
10686,0.0977367
10691,-0.00995731
10694,0.11804935
10697,-0.0709308
10699,-0.02126043
10702,-0.039980058
10705,0.07313115
10708,-0.029626032
10709,-0.14965993
10713,0.008026602
10716,0.056386854
10720,-0.04117475
10721,0.00058359397
10723,0.01769601
10724,0.018425511
10725,0.0317376
10735,-0.00913805
10739,0.039408937
10744,-0.005434612
10746,-0.04020325
10747,0.10869052
10749,-0.10097499
10750,-0.040559784
10753,0.011244611
10756,0.045184657
10757,-0.051696226
10763,0.041108657
10767,0.040211383
10768,0.13016802
10770,0.06392708
10773,0.10530887
10774,-0.040295895
10776,-0.106623575
10778,0.09455214
10780,0.01745658
10782,0.0498616
10783,-0.0007975371
10784,0.021018848
10787,-0.04683589
10788,-0.017749686
10789,-0.13141699
10792,0.029038422
10796,-0.09105391
10797,-0.116660535
10798,-0.0014229255
10800,0.023660203
10804,0.08968761
10808,0.045773372
10809,-0.06557722
10811,-0.031280518
10814,0.0693515
10817,-0.061742496
10821,0.059227917
10822,-0.06730205
10823,-0.06356317
10826,0.09199819
10828,-0.07957472
10832,-0.07975903
10834,0.05494103
10835,0.055827674
10836,0.04520547
10839,0.08120582
10846,0.026771544
10847,0.023993643
10848,0.032454185
10851,-0.07132542
10859,0.07630906
10860,0.030533487
10862,0.009241468
10866,0.06306338
10869,0.09312734
10872,-0.13903394
10874,0.06276564
10875,0.072411165
10877,-0.09898102
10878,0.075459644
10879,-0.081665136
10883,0.039154924
10886,0.07927242
10887,-0.09992886
10890,-0.039842855
10892,-0.12133954
10894,0.095026284
10895,-0.06508499
10896,-0.031828925
10905,0.046437103
10906,-0.05984594
10909,-0.035680957
10919,0.048295096
10920,-0.057815447
10928,0.057809323
10931,-0.21896496
10936,0.0092455605
10937,0.0044223377
10938,-0.062681414
10944,0.099220276
10945,0.036513697
10950,0.1158812
10951,-0.044665013
10955,0.03311337
10960,0.1108495
10963,0.03874685
10964,-0.05009919
10965,-0.005939716
10966,-0.0071687466
10967,-0.004790996
10968,0.033233915
10970,-0.061872263
10974,0.032013677
10978,0.0932369
10979,0.006839408
10982,0.052011132
10985,-0.14616351
10988,-0.037144642
10993,0.027626676
10997,-0.11342527
10998,0.002751324
11000,0.10828092
11002,0.035463452
11006,0.090638086
11007,0.07130494
11009,0.07022651
11017,0.0048003676
11019,0.07562767
11020,0.04934104
11023,0.023375789
11031,-0.054434244
11032,0.01794844
11034,0.0914806
11039,0.10891615
11041,0.07144989
11045,0.03394259
11046,0.020243917
11048,-0.0720886
11050,0.028535573
11051,0.06413251
11056,0.08234707
11061,0.13666064
11062,0.0794843
11064,-0.036886454
11065,-0.047901
11067,-0.15538467
11068,0.073702216
11069,-0.002936487
11070,-0.04752734
11073,0.04033759
11074,0.10545436
11076,-0.07449301
11077,0.06463253
11078,-0.053859968
11093,-0.064892985
11098,0.02599914
11104,-0.16863964
11105,0.07091702
11120,-0.09142313
11127,0.09010957
11128,0.00091249216
11132,0.05077935
11134,0.012034794
11148,-0.07549949
11149,0.054127526
11152,0.0070896726
11157,0.008151597
11163,-0.030315246
11165,-0.08650517
11167,-0.044749685
11168,0.022091158
11170,0.08450991
11180,0.10082156
11184,0.04397935
11185,0.0010228137
11186,0.01620279
11187,0.01631756
11191,-0.07351421
11198,0.010812853
11199,-0.032163437
11204,0.039157674
11205,0.09157939
11209,0.03930228
11210,-0.04982189
11211,-0.038723126
11216,-0.030257523
11222,0.14038128
11229,-0.037335772
11231,-0.030282337
11238,0.028085694
11240,0.017691374
11243,-0.036818556
11250,-0.009781521
11251,0.024127003
11252,-0.07956922
11255,-0.029940626
11256,-0.0031296688
11257,0.10580071
11258,-0.01910381
11260,-0.032447025
11263,0.00752577
11265,0.011254644
11266,0.067034036
11268,-0.0024348798
11269,-0.051599372
11271,0.09020721
11275,0.08188267
11276,-0.046775673
11282,-0.012296735
11285,-0.000716845
11288,0.044907946
11295,-0.04225105
11298,0.1118521
11299,-0.056865074
11305,0.016031807
11307,0.012331062
11309,0.07781934
11311,-0.058254078
11312,0.07391423
11317,0.059570536
11318,0.0141766425
11321,0.06990943
11325,-0.058930658
11326,-0.07053276
11327,0.04193783
11329,0.021464825
11330,0.014408627
11331,-0.15003516
11338,0.078894965
11340,-0.01196268
11341,-0.08769229
11342,0.035683356
11343,0.066233955
11346,-0.10652381
11354,-0.004519707
11359,-0.039907876
11370,-0.0452487
11377,0.0441224
11381,-0.021433948
11382,-0.045710716
11383,0.12919599
11384,0.054262802
11385,0.017183112
11390,0.11783124
11392,-0.023248047
11397,-0.02375585
11398,-0.04555664
11399,-0.040290397
11415,0.083233766
11417,0.014210375
11420,0.09852175
11429,0.11105718
11439,-0.061472893
11444,0.026581565
11446,-0.05619475
11452,-0.12637205
11458,0.06152039
11460,-0.080963224
11470,-0.018291036
11471,0.04267293
11476,0.058594126
11482,0.044527635
11483,-0.07855573
11484,-0.030237922
11486,-0.082733534
11487,-0.029774532
11493,-0.08558173
11504,-0.059891943
11508,-0.043642662
11514,-0.01105304
11516,0.025129247
11521,0.038356286
11524,-0.14276412
11525,-0.06607156
11526,0.0071776006
11531,0.02404013
11532,-0.06488582
11536,0.04435311
11541,0.08578249
11549,0.029179705
11550,0.08023496
11552,-0.04277417
11554,-0.009359011
11555,0.068834506
11557,-0.030977527
11558,-0.057442155
11565,0.0041436837
11566,-0.0030514803
11567,-0.031175673
11576,0.07545951
11579,-0.02504223
11580,-0.041997053
11583,-0.10831615
11584,-0.051264282
11585,-0.02128715
11589,0.09260077
11590,-0.042223316
11594,0.007722179
11596,0.06533003
11598,0.039454516
11599,0.06546339
11607,0.02707083
11608,-0.08439895
11609,-0.03515462
11613,-0.046233155
11615,-0.04462869
11616,0.07744218
11619,-0.106219076
11620,0.049828853
11625,0.09480208
11626,-0.15349278
11629,0.11216294
11631,0.075324334
11633,-0.07541025
11635,-0.015288152
11637,-0.0728565
11639,-0.07663389
11641,-0.049927592
11643,-0.05976399
11644,0.099306315
11646,-0.071811005
11649,0.021080483
11650,0.08129498
11654,0.11418096
11656,-0.034435168
11657,0.03876858
11660,0.06463513
11665,-0.12564024
11667,0.0065073385
11671,0.033591304
11672,0.067907594
11673,0.03501685
11676,-0.06296624
11677,0.038144685
11679,-0.0329536
11680,-0.06759693
11681,-0.01370908
11682,0.070919804
11685,0.0042482484
11689,0.047137063
11694,0.0066701802
11696,-0.031644817
11698,-0.0047200546
11703,-0.08686839
11704,0.025274346
11708,0.04152928
11711,0.052318327
11713,0.011599972
11716,0.020545121
11717,0.050619163
11725,-0.023348859
11726,0.076614186
11729,0.011056365
11731,0.027269352
11733,0.035882488
11735,-0.008733021
11739,-0.03002418
11741,0.05581009
11742,-0.10940076
11745,-0.06731915
11747,0.060596406
11748,0.04050745
11749,0.071436256
11759,-0.011437852
11762,-0.012509156
11764,-0.033352423
11765,0.091881275
11770,-0.05624365
11771,0.049925666
11772,-0.03920992
11773,-0.0023498256
11783,0.03448799
11786,-0.15468879
11787,0.054346032
11791,-0.05822797
11798,0.005851526
11799,0.077860475
11800,-0.11181616
11801,-0.045811035
11806,-0.07522358
11808,0.080087766
11811,-0.06360907
11814,-0.00605932
11827,-0.080396056
11828,-0.009226774
11831,0.024956867
11833,0.09034019
11835,0.024260134
11839,-0.041156776
11840,-0.13315703
11847,0.019864203
11848,-0.025351692
11849,-0.048578676
11853,0.116921395
11858,0.077761784
11861,0.08216083
11867,-0.12923421
11869,-0.14076321
11871,0.0013407447
11874,0.06260818
11877,-0.05101675
11879,0.05298222
11883,0.083518445
11889,-0.05541138
11890,0.044183154
11891,-0.012576018
11893,0.055182263
11896,0.09203452
11903,0.028644858
11905,0.12382754
11906,-0.05385886
11908,0.038832713
11915,0.06820443
11926,0.06277451
11927,-0.04720755
11933,0.07688555
11934,-0.0662035
11937,0.012508913
11939,0.03176354
11941,-0.18047757
11944,-0.09260315
11947,-0.026146378
11951,-0.08046787
11953,0.018380301
11955,-0.1746522
11957,-0.0072402833
11960,0.024463318
11963,0.035789065
11967,0.019501058
11968,-0.05462958
11969,0.104802586
11973,0.062014583
11975,0.11021148
11977,0.062947646
11980,-0.02739613
11984,0.08542386
11994,-0.044284068
11999,0.041077986
12000,0.012902804
12013,0.02906322
12014,0.08937449
12016,0.038253635
12019,0.10060595
12020,0.02327004
12021,0.009359868
12023,-0.03800942
12027,0.07152223
12033,-0.06023602
12036,-0.029987091
12046,-0.04007618
12047,-0.08972391
12048,-0.013112466
12050,-0.0021571943
12057,0.08911091
12060,-0.032189194
12063,0.07887399
12068,0.07766967
12070,-0.078203894
12073,0.10109314
12075,0.05818425
12079,0.009259712
12082,-0.06926541
12087,-0.001113863
12094,0.06062
12105,0.020198312
12106,0.023399116
12112,-0.004834801
12114,0.03377313
12118,-0.06652106
12124,-0.020647407
12125,-0.14893796
12128,0.075852595
12129,-0.07224079
12130,-0.04933468
12131,0.042387303
12137,-0.06179628
12140,0.046191238
12141,-0.15515396
12142,-0.044555042
12144,0.021238703
12149,0.05913617
12153,-0.12313778
12154,0.12718076
12158,-0.009399054
12161,-0.049242973
12165,0.02679935
12167,-0.022871511
12169,0.115240395
12176,0.08145608
12179,0.08188928
12180,-0.09003802
12183,0.13372117
12191,-0.053662207
12192,0.034814466
12193,0.06265935
12202,0.014736307
12203,-0.031035414
12207,0.083131135
12208,-0.017747544
12218,0.028578319
12221,-0.1121992
12222,0.066874616
12227,0.0039536473
12228,-0.077083655
12237,0.08847193
12238,-0.04076717
12240,0.05592532
12242,-0.029937906
12243,0.023060927
12244,0.048216056
12250,-0.059840117
12255,0.07324011
12258,-0.10550173
12260,-0.12022566
12261,-0.16002192
12265,-0.08858704
12268,0.06118374
12274,0.02865389
12277,0.047520466
12278,0.018115181
12284,0.013422656
12285,-0.024145372
12289,-0.0064864587
12290,0.05402326
12296,-0.016699553
12297,-0.035648584
12305,0.061580535
12306,-0.15596372
12309,-0.0064061615
12312,0.104266755
12316,-0.014660635
12318,0.06408144
12321,-0.015939053
12322,0.003791527
12323,-0.1451645
12325,-0.13190542
12328,-0.030367114
12331,-0.009225299
12334,0.038063087
12335,0.03659138
12336,-0.09677293
12342,0.090197764
12343,-0.03960547
12345,0.024542734
12348,-0.07388688
12349,-0.05784139
12350,0.11384369
12354,-0.16847327
12356,-0.0326583
12357,-0.15030825
12358,-0.036368284
12359,-0.021098286
12362,-0.060764767
12367,0.013206034
12368,-0.07858093
12372,-0.07548512
12378,-0.022058925
12380,-0.01716707
12386,0.04264629
12391,0.030473134
12399,-0.1509139
12401,-0.011231904
12405,0.123454824
12406,-0.04792501
12407,0.07245536
12411,-0.0055295886
12414,0.07127709
12417,-0.10584473
12423,0.03919256
12426,-0.06054812
12427,-0.05298975
12428,-0.07597179
12429,-0.06913967
12430,0.059735965
12437,-0.07200955
12439,0.02659861
12440,0.04677463
12441,0.11281919
12442,0.014729642
12448,-0.033897355
12449,-0.06992478
12450,-0.06531558
12452,0.037060153
12460,-0.042093564
12462,-0.05944889
12463,0.12688766
12464,0.032346237
12465,-0.033919938
12466,-0.19837494
12468,0.11353234
12471,-0.05572047
12472,0.08902225
12473,0.021689354
12475,0.0064444183
12476,-0.00057457574
12477,0.019939357
12478,0.025250662
12483,0.06755299
12486,0.041001484
12491,-0.08416792
12499,0.018093787
12510,-0.08746538
12512,-0.053271435
12521,-0.061964087
12527,-0.018944107
12531,-0.09511723
12535,0.015515806
12538,0.04143933
12544,-0.054452393
12547,-0.0718901
12549,0.016584732
12550,-0.05379397
12551,-0.10450833
12552,0.099306315
12558,0.028026542
12559,0.015102531
12562,0.053818673
12563,0.07521671
12567,0.095609725
12573,0.07686047
12579,-0.0369665
12580,0.09821062
12582,-0.06872907
12589,-0.040467694
12590,-0.08950564
12592,0.05541766
12595,-0.053332422
12597,0.028915528
12599,0.027420871
12603,0.083178006
12604,0.051700156
12605,0.01655527
12607,-0.020863097
12612,-0.07894074
12613,-0.001774954
12614,0.016071972
12616,-0.00690573
12617,-0.006288225
12619,0.0069019375
12621,0.085280396
12627,0.07889236
12628,-0.16911168
12629,-0.00651163
12631,0.053165328
12636,0.09474059
12638,-0.09017638
12643,-0.008087141
12650,0.05756455
12657,0.07333744
12659,-0.036820024
12660,-0.014364827
12661,-0.05498956
12662,0.051041175
12664,0.015961833
12667,0.038258914
12675,0.007041985
12676,0.05075989
12687,-0.13090754
12688,0.09342661
12689,0.001912536
12691,0.08518251
12693,-0.040463533
12695,0.05932504
12698,0.021722125
12702,0.06564874
12705,0.01794172
12706,-0.015552396
